series	booktitle	year	title	abstract	authors	pdf1page	pdfarticle
Revue des Nouvelles Technologies de l'Information	EGC	2010	SoTree : Auto-organisation topologique et hiérarchique des données	Nous proposons dans cet article d'introduire une nouvelle approche pour la classification non supervisée hiérarchique. Notre méthode nommée So-Tree consiste à construire, d'une manière autonome et simultanée, une partition topologique et hiérarchique des données. Chaque ”cluster” de la partition est associé à une cellule d'une grille 2D et est modélisé par un arbre, dont chaque noeud représente une donnée. Nous évaluerons les capacités et les performances de notre approche sur des données aux difficultés variables. Les résultats préliminaires obtenus sont encourageants et prometteurs pour continuer dans cette direction.	Mustapha Lebbah, Hanane Azzag	http://editions-rnti.fr/render_pdf.php?p1&p=1001358	http://editions-rnti.fr/render_pdf.php?p=1001358
Revue des Nouvelles Technologies de l'Information	EGC	2010	Sous-échantillonnage topographique par apprentissage semi-supervisé	Plusieurs aspects pourraient influencer les systèmes d'apprentissage existants.Un de ces aspects est lié au déséquilibre des classes dans lequel le nombre d'observationsappartenant à une classe, dépasse fortement celui des observations dans les autresclasses. Dans ce type de cas assez fréquent, le système d'apprentissage a des difficultésau cours de la phase d'entraînement liées au déséquilibre inter-classe. Nous proposonsune méthode de sous-échantillonnage adaptatif pour traiter ce type de bases déséquilibrées.Le processus procède par le sous-échantillonnage des données majoritaires, guidépar les données minoritaires tout au long de la phase d'un apprentissage semi-supervisée.Nous utilisons comme modèle d'apprentissage les cartes auto-organisatrices. L'approcheproposée a été validée sur plusieurs bases de données en utilisant les arbres de décisioncomme classificateur avec une validation croisée. Les résultats expérimentaux ont montrédes performances très prometteuses.	Younès Bennani, Mustapha Lebbah	http://editions-rnti.fr/render_pdf.php?p1&p=1001277	http://editions-rnti.fr/render_pdf.php?p=1001277
Revue des Nouvelles Technologies de l'Information	EGC	2010	Suivi d'Automobiles par Classification Hiérarchique Ascendante		Abdelmalek Toumi, Christophe Osswald, Ali Khenchaf	http://editions-rnti.fr/render_pdf.php?p1&p=1001429	http://editions-rnti.fr/render_pdf.php?p=1001429
Revue des Nouvelles Technologies de l'Information	EGC	2010	Système d'extraction des connaissances à partir des données temporelles basé sur les Réseaux Bayésiens Dynamiques	Un grand nombre d'informations qui ont une structure complexeproviennent de diverses sources. Ces informations contiennent des connaissancestrès utiles pour l'aide à la décision. L'Extraction des Connaissances àpartir des Données (ECD), permet d'acquérir des informations pertinentes pourles systèmes interactifs d'aide à la décision (SIAD). Mais, dans plusieurs domaines,les données évoluent d'une manière dynamique et finissent par dépendrede plusieurs dimensions. Les Réseaux Bayésiens dynamiques (RBD)sont des modèles représentant des connaissances incertaines sur des phénomènescomplexes de processus dynamiques. Notre objectif revient à fixer lesmeilleures modèles de connaissances extraites par les RBD et à les utiliserpour la prise de décision dynamique. Ainsi, Nous proposons dans cet articleune démarche pour la mise en place d'un processus d'extraction des connaissancesà partir des données multidimensionnelles et temporelles.	Ghada Trabelsi, Mounir Ben Ayed, Adel M. Alimi	http://editions-rnti.fr/render_pdf.php?p1&p=1001299	http://editions-rnti.fr/render_pdf.php?p=1001299
Revue des Nouvelles Technologies de l'Information	EGC	2010	Tulip: a Scalable Graph Visualization Framework	The Graph Visualization Framework Tulip now enjoys 10 years ofuser experience, and has matured its architecture and development cycle. Originallydesigned to interactively navigate large graphs, the framework integratesstate-of-the-art software engineering concepts and good practices. It offers alarge panel of graphical representations (traditional graph drawing as well asalternate representations). Tulip is most useful in a data mining and knowledgediscovery context, allowing users to easily add their own data analysis and computingroutines through its plug-in architecture.	David Auber, Patrick Mary, Morgan Mathiaut, Jonathan Dubois, Antoine Lambert, Dan Archambault, Romain Bourqui, Bruno Pinaud, Maylis Delest, Guy Melançon	http://editions-rnti.fr/render_pdf.php?p1&p=1001374	http://editions-rnti.fr/render_pdf.php?p=1001374
Revue des Nouvelles Technologies de l'Information	EGC	2010	Un modèle d'extraction de masses de croyance à partir de probabilités a posteriori pour une amélioration des performances en classification supervisée	L'objectif de cet article est de montrer que l'utilisation de la règle dedécision du maximum de masse de croyance en lieu et place de celle du maximumde probabilité a posteriori peut permettre de réduire le taux d'erreur en classificationsupervisée. Nous proposons une technique efficace pour extraire, à partird'un vecteur de probabilités a posteriori, un vecteur de masses de croyance surlequel baser la décision par le maximum de masse de croyance. L'applicationde notre méthode dans le domaine de la classification automatique en stades desommeil montre une amélioration des performances pouvant atteindre 80% deréduction du taux d'erreur de classification.	Teh Amouh, Monique Noirhomme-Fraiture, Benoît Macq	http://editions-rnti.fr/render_pdf.php?p1&p=1001349	http://editions-rnti.fr/render_pdf.php?p=1001349
Revue des Nouvelles Technologies de l'Information	EGC	2010	Un système d'aide à l'extraction de relations sémantiques pour la construction d'ontologies à partir de textes	Cet article présente une méthode d'extraction de relations sémantiquespour la construction d'ontologies à partir de corpus de textes. Notre objectif estde proposer une méthode générique, qui soit indépendante du domaine et de lalangue. Elle repose sur une analyse distributionnelle des unités sémantiques ducorpus pour faire émerger des relations sémantiques candidates. Cette méthodene fait aucune hypothèse sur les types de relations recherchées ni sur leur formelinguistique. Il s'agit de regrouper les associations de termes dans des classesqui représentent des relations sémantiques candidates. L'hypothèse sous-jacenteest que les occurrences de ces associations réunies sur la base des éléments decontexte qu'elles partagent ont des chances de relever d'une même relation sémantiqueet que les relations candidates ainsi proposées peuvent aider le travailde conceptualisation de l'ontologue	Rim Bentebibel, Adeline Nazarenko, Sylvie Szulman	http://editions-rnti.fr/render_pdf.php?p1&p=1001343	http://editions-rnti.fr/render_pdf.php?p=1001343
Revue des Nouvelles Technologies de l'Information	EGC	2010	Une approche fondée sur la corrélation entre prédicats pour le traitement des réponses pléthoriques	L'interrogation de bases de données, dont les dimensions ne cessentde croître, se heurte fréquemment au problème de la gestion des réponses pléthoriques.Une des approches envisageables pour réduire l'ensemble des résultatsretournés et le rendre exploitable est de contraindre la requête initiale parl'ajout de nouvelles conditions. L'approche présentée dans cet article s'appuiesur l'identification de liens de corrélation entre prédicats associés aux attributsde la relation concernée. La requête initiale peut ainsi être intensifiée automatiquementou par validation de l'utilisateur à travers l'ajout de prédicats prochessémantiquement de ceux spécifiés.	Patrick Bosc, Allel HadjAli, Olivier Pivert, Grégory Smits	http://editions-rnti.fr/render_pdf.php?p1&p=1001305	http://editions-rnti.fr/render_pdf.php?p=1001305
Revue des Nouvelles Technologies de l'Information	EGC	2010	Une approche probabiliste pour l'identification de structures de communautés	Dans cet article, nous valorisons et défendons l'idée que les modèles génératifs sont une approche prometteuse pour l'identification de structure de communautés (ISC). Nous proposons un nouveau modèle probabiliste pour l'idenditification de structures de communautés qui utilise le lissage afin de pallier le petit nombre de liens entre les noeuds. Notre modèle étant très sensible aux paramètres de lissage, nous proposons également une méthode basée sur la modularité pour leur estimation. Les résultats expérimentaux obtenus sur 3 jeux de données montrent que notre modèle SPCE est largement meilleur que le modèle PHITS	Nacim Fateh Chikhi, Bernard Rothenburger, Nathalie Aussenac-Gilles	http://editions-rnti.fr/render_pdf.php?p1&p=1001289	http://editions-rnti.fr/render_pdf.php?p=1001289
Revue des Nouvelles Technologies de l'Information	EGC	2010	Une méthode d'aide au management de connaissances pour améliorer le processus de suivi et d'évaluation de la prise en charge précoce des enfants IMC : application de l'ASHMS		Mohamed Turki, Inès Saad, Gilles Kassel, Faïez Gargouri	http://editions-rnti.fr/render_pdf.php?p1&p=1001431	http://editions-rnti.fr/render_pdf.php?p=1001431
Revue des Nouvelles Technologies de l'Information	EGC	2010	Une nouvelle approche de découverte des correspondances complexes entre ontologies	Les correspondances complexes ont été étudiées à plusieurs reprisesdans le domaine d'alignement de schémas de bases de données. Par contre,dans le domaine d'alignement des ontologies, elles ont été peu étudiées. Nousproposons, dans ce papier, une nouvelle approche de découverte de correspondancescomplexes entre deux ontologies. L'approche proposée est extensionnelle,terminologique et implicative. Dans cette approche, nous utilisons le modèledes règles d'association afin de découvrir des correspondances de typex &#8658; y1 &#8743; ... &#8743; yn entre deux ontologies.	Fatma Kaâbi, Faïez Gargouri	http://editions-rnti.fr/render_pdf.php?p1&p=1001414	http://editions-rnti.fr/render_pdf.php?p=1001414
Revue des Nouvelles Technologies de l'Information	EGC	2010	Une nouvelle stratégie d'Apprentissage Bayésienne	Dans cet article, une nouvelle stratégie d'apprentissage actif est proposée. Cette stratégie est fondée sur une méthode de discrétisation Bayésienne semi-supervisée. Des expériences comparatives sont menées sur des données unidimensionnelles, l'objectif étant d'estimer la position d'un échelon à partir de données bruitées.	Alexis Bondu, Vincent Lemaire, Marc Boullé	http://editions-rnti.fr/render_pdf.php?p1&p=1001463	http://editions-rnti.fr/render_pdf.php?p=1001463
Revue des Nouvelles Technologies de l'Information	EGC	2010	Une Ontologie pour l'Acquisition et l'Exploitation des Connaissances en Conception Inventive	L'acquisition des connaissances en vue de résoudre des problèmesconcernant l'évolution des artefacts, comme elle se doit d'être pratiquée enconception inventive, a des caractéristiques spécifiques. Elle nécessite lasélection de certaines des connaissances qui peuvent induire des évolutions,elle amène à reformuler le problème initial afin de construire un modèleabstrait de l'artefact concerné. La méthode de conception inventive induite parla théorie de la Résolution des Problèmes Inventifs (aussi connue sousl'acronyme TRIZ) n'a pas encore fait l'objet d'une véritable formalisation.Nous proposons ici une ontologie des notions principales des concepts liés àl'acquisition des connaissances dans ce cadre. Cette ontologie, outre laclarification des notions en jeu, est utilisée comme support d'un environnementinformatique d'aide à la mise en oeuvre d'une méthode pour acquérir lesconnaissances et formuler les problèmes.	François Rousselot, Cecilia Zanni, Denis Cavallucci	http://editions-rnti.fr/render_pdf.php?p1&p=1001470	http://editions-rnti.fr/render_pdf.php?p=1001470
